country,year,life_expectancy,gdp_per_capita,population
nic,1841,25.4,1220.0,307832
nic,1842,25.4,1233.0,312430
nic,1843,25.4,1246.0,316929
nic,1844,25.4,1259.0,321324
nic,1845,25.4,1273.0,325613
nic,1846,25.4,1286.0,329793
nic,1847,25.4,1300.0,333862
nic,1848,25.4,1314.0,337818
nic,1849,25.4,1328.0,341656
nic,1850,25.4,1342.0,345374
nic,1851,25.4,1356.0,349028
nic,1852,25.4,1371.0,352558
nic,1853,25.4,1385.0,355960
nic,1854,25.4,1400.0,359231
nic,1855,25.4,1415.0,362367
nic,1856,25.4,1430.0,365365
nic,1857,25.4,1446.0,368222
nic,1858,25.4,1461.0,370935
nic,1859,25.4,1477.0,373499
nic,1860,25.4,1492.0,375911
nic,1861,25.4,1508.0,378280
nic,1862,25.4,1524.0,380776
nic,1863,25.4,1541.0,383401
nic,1864,25.4,1557.0,386157
nic,1865,25.4,1574.0,389048
nic,1866,25.4,1591.0,392074
nic,1867,25.4,1607.0,395238
nic,1868,25.4,1625.0,398542
nic,1869,25.4,1642.0,401990
nic,1870,25.4,1659.0,405582
nic,1871,25.42,1677.0,409322
nic,1872,25.44,1695.0,413211
nic,1873,25.47,1713.0,416572
nic,1874,25.49,1731.0,420798
nic,1875,25.51,1750.0,425194
nic,1876,25.53,1769.0,429763
nic,1877,25.56,1788.0,434103
nic,1878,25.58,1807.0,439128
nic,1879,25.6,1826.0,444349
nic,1880,25.62,1845.0,449633
nic,1881,25.65,1865.0,454815
nic,1882,25.67,1885.0,460224
nic,1883,25.69,1905.0,465696
nic,1884,25.71,1925.0,471085
nic,1885,25.74,1946.0,476686
nic,1886,25.76,1967.0,482355
nic,1887,25.78,1988.0,487958
nic,1888,25.8,2009.0,493760
nic,1889,25.83,2030.0,499632
nic,1890,25.85,2052.0,505573
nic,1891,25.87,2074.0,511585
nic,1892,25.89,2096.0,517668
nic,1893,25.92,2118.0,523823
nic,1894,25.94,2141.0,530052
nic,1895,25.96,2164.0,536355
nic,1896,25.98,2187.0,542884
nic,1897,26.01,2210.0,549632
nic,1898,26.03,2234.0,556595
nic,1899,26.05,2258.0,563873
nic,1900,26.07,2282.0,571352
nic,1901,26.09,2306.0,579134
nic,1902,26.12,2331.0,586596
nic,1903,26.14,2356.0,594896
nic,1904,26.16,2381.0,603533
nic,1905,26.18,2406.0,612498
nic,1906,26.21,2432.0,621599
nic,1907,26.23,2458.0,630518
nic,1908,26.25,2484.0,639916
nic,1909,26.27,2511.0,649318
nic,1910,26.3,2537.0,659199
nic,1911,26.32,2564.0,669004
nic,1912,26.34,2592.0,679051
nic,1913,26.36,2619.0,686717
nic,1914,26.39,2647.0,696770
nic,1915,26.41,2676.0,707224
nic,1916,26.43,2704.0,720464
nic,1917,26.23,2733.0,731323
nic,1918,23.21,2762.0,742019
nic,1919,25.84,2792.0,752755
nic,1920,25.64,2821.0,759913
nic,1921,25.45,2927.0,767469
nic,1922,26.02,2637.0,771445
nic,1923,26.61,2820.0,779398
nic,1924,27.19,2940.0,783375
nic,1925,27.76,3244.0,791328
nic,1926,28.34,2775.0,795304
nic,1927,28.94,2786.0,799281
nic,1928,29.52,3526.0,803257
nic,1929,30.1,3878.0,807234
nic,1930,30.68,3133.0,815187
nic,1931,31.28,2886.0,819163
nic,1932,31.86,2595.0,827116
nic,1933,32.45,3216.0,835069
nic,1934,33.04,2875.0,850975
nic,1935,33.63,2840.0,870858
nic,1936,34.22,2197.0,894717
nic,1937,34.81,2319.0,914600
nic,1938,35.41,2366.0,938459
nic,1939,36.01,2827.0,962318
nic,1940,36.6,3013.0,986177
nic,1941,37.33,3254.0,1006060
nic,1942,38.06,3059.0,1025942
nic,1943,38.79,3275.0,1049801
nic,1944,39.52,3168.0,1073660
nic,1945,40.26,3111.0,1101496
nic,1946,41.0,3269.0,1133308
nic,1947,41.73,3175.0,1165120
nic,1948,42.46,3379.0,1196932
nic,1949,43.2,3219.0,1243822
nic,1950,43.95,3516.0,1294992
nic,1951,44.32,3640.0,1331745
nic,1952,45.02,4127.0,1371518
nic,1953,45.72,4097.0,1414276
nic,1954,46.42,4341.0,1459854
nic,1955,47.13,4487.0,1508025
nic,1956,47.84,4345.0,1558474
nic,1957,48.57,4563.0,1610818
nic,1958,49.29,4433.0,1664605
nic,1959,50.02,4357.0,1719365
nic,1960,50.76,4275.0,1774699
nic,1961,51.51,4448.0,1830400
nic,1962,52.25,4774.0,1886562
nic,1963,53.0,5121.0,1943590
nic,1964,53.76,5535.0,2002119
nic,1965,54.52,5866.0,2062630
nic,1966,55.3,5863.0,2125240
nic,1967,56.07,6069.0,2189882
nic,1968,56.87,5953.0,2256782
nic,1969,57.65,6143.0,2326139
nic,1970,58.42,6001.0,2398096
nic,1971,59.72,6090.0,2472656
nic,1972,52.16,6097.0,2549774
nic,1973,62.47,6216.0,2629505
nic,1974,63.64,6877.0,2711848
nic,1975,64.49,6644.0,2796746
nic,1976,65.21,6758.0,2884155
nic,1977,66.12,7097.0,2973806
nic,1978,64.88,6396.0,3065117
nic,1979,60.91,4549.0,3157355
nic,1980,67.51,4550.0,3249910
nic,1981,67.58,4630.0,3342669
nic,1982,67.79,4465.0,3435525
nic,1983,65.44,4564.0,3527939
nic,1984,64.8,4362.0,3619253
nic,1985,65.3,4085.0,3709091
nic,1986,66.84,3908.0,3796917
nic,1987,66.94,3782.0,3882943
nic,1988,70.09,3272.0,3968454
nic,1989,72.74,3137.0,4055265
nic,1990,73.58,3004.0,4144565
nic,1991,73.7,2933.0,4236801
nic,1992,73.44,2880.0,4331277
nic,1993,73.33,2807.0,4426580
nic,1994,73.59,2840.0,4520725
nic,1995,73.74,2948.0,4612228
nic,1996,74.04,3076.0,4700779
nic,1997,74.4,3141.0,4786640
nic,1998,72.65,3202.0,4869626
nic,1999,75.21,3372.0,4949660
nic,2000,75.62,3456.0,5026796
nic,2001,75.88,3507.0,5100750
nic,2002,76.04,3485.0,5171734
nic,2003,76.14,3525.0,5240879
nic,2004,76.3,3665.0,5309703
nic,2005,76.58,3772.0,5379328
nic,2006,76.87,3865.0,5450211
nic,2007,77.04,4008.0,5522106
nic,2008,77.29,4092.0,5594506
nic,2009,77.35,3907.0,5666581
nic,2010,77.36,4029.0,5737723
nic,2011,77.48,4231.0,5807820
nic,2012,77.54,4453.0,5877108
nic,2013,77.62,4619.0,5945747
nic,2014,77.75,4785.0,6013997
nic,2015,77.97,4961.0,6082035
nic,2016,78.21,5137.0,6149928
nic,2017,78.47,5296.0,6217581
nic,2018,78.72,5470.0,6284757
nld,1800,39.86,4233.0,2254522
nld,1801,39.86,4159.0,2258382
nld,1802,39.86,4389.0,2262250
nld,1803,39.86,4295.0,2266123
nld,1804,39.86,4500.0,2270004
nld,1805,39.86,4236.0,2273890
nld,1806,39.86,4268.0,2277784
nld,1807,39.86,3912.0,2281684
nld,1808,39.86,3481.0,2285591
nld,1809,39.86,3428.0,2289505
nld,1810,39.86,3925.0,2293548
nld,1811,39.86,3964.0,2298809
nld,1812,39.86,3445.0,2305553
nld,1813,39.86,3095.0,2313779
nld,1814,39.86,2981.0,2323678
nld,1815,39.86,3942.0,2335297
nld,1816,39.86,3746.0,2348112
nld,1817,39.86,3776.0,2361598
nld,1818,39.86,3829.0,2376042
nld,1819,39.86,3644.0,2391490
nld,1820,39.86,3898.0,2407847
nld,1821,39.86,3812.0,2424969
nld,1822,39.86,3841.0,2442476
nld,1823,39.86,4026.0,2460653
nld,1824,39.86,3990.0,2479785
nld,1825,39.86,3881.0,2499920
nld,1826,39.86,3935.0,2521295
nld,1827,39.86,4160.0,2543862
nld,1828,39.86,4243.0,2567669
nld,1829,39.86,4242.0,2592810
nld,1830,39.86,3865.0,2619333
nld,1831,39.86,4147.0,2647333
nld,1832,39.86,4334.0,2675286
nld,1833,39.86,4229.0,2702952
nld,1834,39.86,4259.0,2730524
nld,1835,39.86,4239.0,2757810
nld,1836,39.86,4372.0,2784238
nld,1837,39.86,4467.0,2809381
nld,1838,39.86,4506.0,2833571
nld,1839,39.86,4497.0,2856952
nld,1840,39.86,4532.0,2880190
nld,1841,39.86,4569.0,2904000
nld,1842,39.86,4449.0,2928476
nld,1843,39.86,4363.0,2953667
nld,1844,39.86,4396.0,2979143
nld,1845,39.86,4356.0,3004286
nld,1846,39.86,4356.0,3029095
nld,1847,39.86,4378.0,3053619
nld,1848,39.86,4442.0,3077571
nld,1849,39.86,4566.0,3100571
nld,1850,39.86,4645.0,3122714
nld,1851,40.0,4704.0,3144324
nld,1852,38.66,4642.0,3165506
nld,1853,38.63,4529.0,3186687
nld,1854,38.63,4799.0,3208106
nld,1855,34.53,4659.0,3229335
nld,1856,38.39,4838.0,3250135
nld,1857,35.46,4745.0,3271125
nld,1858,34.66,4607.0,3293591
nld,1859,30.86,4434.0,3317676
nld,1860,36.91,4639.0,3343095
nld,1861,36.44,4504.0,3368703
nld,1862,38.28,4674.0,3393883
nld,1863,38.33,4754.0,3417825
nld,1864,37.56,4936.0,3444053
nld,1865,36.37,4936.0,3471184
nld,1866,33.64,5114.0,3499602
nld,1867,39.31,4929.0,3529590
nld,1868,37.75,4952.0,3556103
nld,1869,40.47,5105.0,3589043
nld,1870,37.34,5259.0,3624221
nld,1871,32.94,5218.0,3660447
nld,1872,36.49,5267.0,3698053
nld,1873,39.2,5367.0,3731386
nld,1874,41.3,5157.0,3770794
nld,1875,38.24,5446.0,3811096
nld,1876,40.35,5450.0,3852766
nld,1877,42.03,5507.0,3891170
nld,1878,41.11,5482.0,3935332
nld,1879,41.97,5205.0,3980493
nld,1880,40.4,5497.0,4027301
nld,1881,42.88,5521.0,4075505
nld,1882,43.8,5588.0,4124822
nld,1883,42.36,5928.0,4174606
nld,1884,41.35,5957.0,4223435
nld,1885,43.31,6008.0,4281187
nld,1886,41.99,6021.0,4330862
nld,1887,45.0,6091.0,4379991
nld,1888,44.23,6090.0,4430336
nld,1889,44.36,6220.0,4481500
nld,1890,44.41,5891.0,4533936
nld,1891,44.26,5830.0,4587553
nld,1892,43.97,5933.0,4642896
nld,1893,45.82,5794.0,4699694
nld,1894,46.95,6050.0,4757674
nld,1895,46.66,6000.0,4817380
nld,1896,48.58,6161.0,4879721
nld,1897,49.38,6222.0,4945153
nld,1898,49.05,6224.0,5013948
nld,1899,49.37,6220.0,5085378
nld,1900,48.42,6060.0,5158807
nld,1901,48.74,6256.0,5234145
nld,1902,50.64,6416.0,5308432
nld,1903,51.54,6305.0,5386961
nld,1904,50.93,6292.0,5466489
nld,1905,52.14,6505.0,5546460
nld,1906,52.81,6536.0,5624321
nld,1907,53.57,6321.0,5707269
nld,1908,52.79,6353.0,5781440
nld,1909,54.99,6598.0,5851812
nld,1910,55.17,6790.0,5923383
nld,1911,53.2,6919.0,5990288
nld,1912,57.25,7004.0,6070923
nld,1913,57.41,7225.0,6168554
nld,1914,57.24,7011.0,6277517
nld,1915,57.26,6623.0,6394810
nld,1916,56.2,6497.0,6520435
nld,1917,55.71,5735.0,6639394
nld,1918,47.65,5295.0,6735715
nld,1919,55.02,5874.0,6800369
nld,1920,57.89,6649.0,6856692
nld,1921,59.82,7725.0,6932344
nld,1922,59.89,8058.0,7032991
nld,1923,62.11,8056.0,7147303
nld,1924,63.02,8446.0,7258615
nld,1925,63.23,8552.0,7365595
nld,1926,63.1,8957.0,7469575
nld,1927,62.71,9197.0,7573888
nld,1928,63.8,9412.0,7677535
nld,1929,62.25,9409.0,7780182
nld,1930,64.79,9121.0,7886829
nld,1931,64.41,8621.0,8000474
nld,1932,65.5,8355.0,8118118
nld,1933,66.15,8236.0,8232096
nld,1934,66.69,8017.0,8335743
nld,1935,66.61,8112.0,8428725
nld,1936,66.83,8447.0,8514709
nld,1937,67.05,8813.0,8598359
nld,1938,67.47,8431.0,8687009
nld,1939,67.8,9007.0,8780325
nld,1940,65.47,7810.0,8873974
nld,1941,65.4,7298.0,8960624
nld,1942,65.91,6590.0,9035276
nld,1943,64.5,6370.0,9104929
nld,1944,61.33,4213.0,9178249
nld,1945,55.52,4260.0,9285228
nld,1946,67.66,7106.0,9436866
nld,1947,69.61,8051.0,9616165
nld,1948,71.14,8755.0,9793465
nld,1949,70.37,9231.0,9925789
nld,1950,71.54,9460.0,10042043
nld,1951,71.6,9535.0,10167534
nld,1952,72.22,9579.0,10297984
nld,1953,71.8,10274.0,10432301
nld,1954,72.5,10857.0,10569688
nld,1955,72.62,11486.0,10709630
nld,1956,72.64,11854.0,10851920
nld,1957,73.09,12062.0,10996635
nld,1958,73.25,11770.0,11144070
nld,1959,73.29,12161.0,11294689
nld,1960,73.47,13118.0,11448817
nld,1961,73.66,13338.0,11606402
nld,1962,73.34,13738.0,11766726
nld,1963,73.46,14026.0,11928361
nld,1964,73.84,15070.0,12089385
nld,1965,73.71,15691.0,12248344
nld,1966,73.66,15961.0,12404193
nld,1967,73.93,16666.0,12556839
nld,1968,73.74,17655.0,12706787
nld,1969,73.65,18706.0,12855007
nld,1970,73.72,19601.0,13001943
nld,1971,73.83,20344.0,13147932
nld,1972,73.92,20805.0,13291873
nld,1973,74.19,21776.0,13431182
nld,1974,74.49,22626.0,13562438
nld,1975,74.65,22598.0,13683291
nld,1976,74.85,23572.0,13793110
nld,1977,75.16,24159.0,13892917
nld,1978,75.3,24755.0,13984060
nld,1979,75.59,25175.0,14068593
nld,1980,75.81,25550.0,14148415
nld,1981,75.98,25394.0,14223763
nld,1982,76.1,25092.0,14295217
nld,1983,76.22,25598.0,14365385
nld,1984,76.31,26444.0,14437506
nld,1985,76.37,27192.0,14513949
nld,1986,76.44,28049.0,14595755
nld,1987,76.68,28557.0,14682649
nld,1988,76.86,29517.0,14774038
nld,1989,76.88,30820.0,14868655
nld,1990,76.98,32090.0,14965448
nld,1991,77.12,32615.0,15064519
nld,1992,77.21,32921.0,15165862
nld,1993,77.2,33104.0,15268006
nld,1994,77.37,33879.0,15369120
nld,1995,77.48,34763.0,15467851
nld,1996,77.62,35837.0,15563255
nld,1997,77.83,37186.0,15655475
nld,1998,77.93,38630.0,15745647
nld,1999,77.96,40312.0,15835523
nld,2000,78.06,41722.0,15926188
nld,2001,78.22,42288.0,16018114
nld,2002,78.4,42062.0,16110355
nld,2003,78.67,41983.0,16200951
nld,2004,79.08,42687.0,16287182
nld,2005,79.42,43507.0,16367158
nld,2006,79.78,44966.0,16440222
nld,2007,80.11,46528.0,16507056
nld,2008,80.33,47134.0,16568734
nld,2009,80.54,45126.0,16626926
nld,2010,80.73,45525.0,16682917
nld,2011,80.92,46067.0,16737002
nld,2012,81.06,45411.0,16789095
nld,2013,81.29,45191.0,16839699
nld,2014,81.48,45668.0,16889356
nld,2015,81.62,46354.0,16938499
nld,2016,81.62,47128.0,16987330
nld,2017,81.77,47855.0,17035938
nld,2018,81.92,48542.0,17084459
nor,1800,37.92,1277.0,868570
nor,1801,35.82,1280.0,873380
nor,1802,38.37,1282.0,878216
nor,1803,38.72,1284.0,883080
nor,1804,40.52,1286.0,887970
nor,1805,44.27,1288.0,892887
nor,1806,43.76,1290.0,897832
nor,1807,41.77,1292.0,902804
nor,1808,37.26,1294.0,907803
nor,1809,27.22,1296.0,912830
nor,1810,36.48,1298.0,918398
nor,1811,38.05,1300.0,923895
nor,1812,43.46,1302.0,929829
nor,1813,33.46,1304.0,936248
nor,1814,41.74,1306.0,943148
nor,1815,45.58,1308.0,950579
nor,1816,46.33,1311.0,958632
nor,1817,48.87,1313.0,967259
nor,1818,46.75,1315.0,976316
nor,1819,45.78,1317.0,985849
nor,1820,46.96,1319.0,995904
nor,1821,44.69,1327.0,1006338
nor,1822,46.13,1335.0,1017150
nor,1823,48.76,1344.0,1028336
nor,1824,47.64,1352.0,1039802
nor,1825,49.23,1360.0,1051688
nor,1826,47.63,1369.0,1063994
nor,1827,48.38,1377.0,1076622
nor,1828,46.22,1386.0,1089476
nor,1829,46.29,1394.0,1102508
nor,1830,45.75,1403.0,1115667
nor,1831,45.66,1293.0,1129190
nor,1832,47.62,1313.0,1142857
nor,1833,44.86,1459.0,1156571
nor,1834,41.95,1527.0,1170333
nor,1835,46.1,1497.0,1184190
nor,1836,46.46,1457.0,1198143
nor,1837,44.24,1460.0,1211905
nor,1838,42.93,1467.0,1225429
nor,1839,43.05,1469.0,1238952
nor,1840,45.62,1603.0,1252476
nor,1841,49.51,1635.0,1266048
nor,1842,48.37,1646.0,1279762
nor,1843,48.44,1610.0,1293571
nor,1844,49.71,1642.0,1307571
nor,1845,50.07,1715.0,1322095
nor,1846,48.05,1748.0,1337000
nor,1847,44.77,1681.0,1352190
nor,1848,45.02,1591.0,1367857
nor,1849,48.05,1633.0,1384333
nor,1850,49.53,1674.0,1401619
nor,1851,49.74,1779.0,1419375
nor,1852,48.46,1763.0,1437131
nor,1853,47.92,1846.0,1454983
nor,1854,51.65,1899.0,1473167
nor,1855,50.44,1996.0,1491637
nor,1856,50.37,1958.0,1510107
nor,1857,50.22,1852.0,1528148
nor,1858,51.59,1921.0,1545903
nor,1859,49.93,1962.0,1563325
nor,1860,50.0,2032.0,1580365
nor,1861,45.81,1977.0,1597168
nor,1862,44.7,2150.0,1613637
nor,1863,46.71,2157.0,1629915
nor,1864,48.78,2239.0,1646241
nor,1865,50.42,2335.0,1662710
nor,1866,49.92,2359.0,1679369
nor,1867,47.87,2410.0,1696075
nor,1868,47.16,2401.0,1713020
nor,1869,49.25,2491.0,1730107
nor,1870,50.86,2482.0,1746717
nor,1871,49.69,2516.0,1762281
nor,1872,50.02,2670.0,1776844
nor,1873,49.67,2720.0,1791625
nor,1874,47.77,2803.0,1804827
nor,1875,47.64,2859.0,1817397
nor,1876,46.83,2905.0,1829862
nor,1877,49.77,2896.0,1842801
nor,1878,51.79,2763.0,1856263
nor,1879,53.18,2757.0,1870077
nor,1880,51.91,2826.0,1883715
nor,1881,50.47,2852.0,1900098
nor,1882,47.4,2857.0,1913488
nor,1883,49.64,2854.0,1926412
nor,1884,50.8,2896.0,1939659
nor,1885,51.05,2906.0,1950112
nor,1886,51.71,2907.0,1959641
nor,1887,51.68,2932.0,1966709
nor,1888,50.37,3064.0,1977427
nor,1889,49.05,3178.0,1989962
nor,1890,48.59,3250.0,2003952
nor,1891,49.78,3262.0,2019214
nor,1892,49.67,3310.0,2035931
nor,1893,51.4,3384.0,2054465
nor,1894,50.61,3380.0,2075089
nor,1895,52.79,3386.0,2097441
nor,1896,53.83,3441.0,2120883
nor,1897,53.72,3580.0,2144688
nor,1898,53.95,3564.0,2168493
nor,1899,51.61,3631.0,2192025
nor,1900,53.46,3642.0,2214921
nor,1901,54.58,3699.0,2236362
nor,1902,56.48,3730.0,2260752
nor,1903,54.97,3693.0,2277962
nor,1904,56.08,3693.0,2293727
nor,1905,55.09,3709.0,2308937
nor,1906,56.9,3854.0,2323257
nor,1907,56.48,4013.0,2333468
nor,1908,56.3,4119.0,2348455
nor,1909,57.46,4180.0,2364842
nor,1910,57.97,4330.0,2383628
nor,1911,58.02,4471.0,2402081
nor,1912,57.73,4653.0,2423066
nor,1913,58.3,4862.0,2446717
nor,1914,57.8,4917.0,2471701
nor,1915,58.15,5085.0,2496684
nor,1916,57.23,5237.0,2523001
nor,1917,57.73,4710.0,2549650
nor,1918,50.28,4479.0,2576646
nor,1919,56.8,5201.0,2604639
nor,1920,58.87,5480.0,2634631
nor,1921,61.59,4894.0,2665289
nor,1922,60.77,5372.0,2691282
nor,1923,61.79,5487.0,2711610
nor,1924,62.1,5460.0,2728939
nor,1925,62.5,5766.0,2745601
nor,1926,63.24,5826.0,2760930
nor,1927,62.85,6029.0,2773594
nor,1928,63.38,6280.0,2784258
nor,1929,62.45,6859.0,2794921
nor,1930,64.08,7355.0,2807918
nor,1931,64.11,6750.0,2823580
nor,1932,64.58,7051.0,2840576
nor,1933,65.46,7198.0,2857238
nor,1934,66.19,7423.0,2872901
nor,1935,65.81,7765.0,2888230
nor,1936,65.81,8259.0,2903226
nor,1937,66.01,8596.0,2918888
nor,1938,67.06,8753.0,2935551
nor,1939,67.33,9134.0,2953546
nor,1940,65.86,8321.0,2971541
nor,1941,65.74,8489.0,2989869
nor,1942,65.65,8121.0,3009531
nor,1943,66.09,7913.0,3032858
nor,1944,65.77,7445.0,3060184
nor,1945,68.16,8274.0,3091842
nor,1946,69.48,9030.0,3126833
nor,1947,69.97,10151.0,3163490
nor,1948,71.09,10755.0,3199147
nor,1949,71.49,10951.0,3232471
nor,1950,71.56,11397.0,3265273
nor,1951,72.5,11926.0,3300752
nor,1952,72.63,12253.0,3334478
nor,1953,73.11,12640.0,3367055
nor,1954,73.19,13174.0,3398905
nor,1955,73.4,13363.0,3430340
nor,1956,73.45,13973.0,3461510
nor,1957,73.4,14294.0,3492447
nor,1958,73.39,14198.0,3523048
nor,1959,73.52,14705.0,3553129
nor,1960,73.54,15444.0,3582507
nor,1961,73.55,16318.0,3611146
nor,1962,73.43,16682.0,3639210
nor,1963,73.06,17229.0,3667113
nor,1964,73.56,17992.0,3695408
nor,1965,73.68,18845.0,3724463
nor,1966,73.96,19446.0,3754362
nor,1967,74.03,20533.0,3784868
nor,1968,73.91,20864.0,3815637
nor,1969,73.62,21677.0,3846184
nor,1970,74.03,22012.0,3876060
nor,1971,74.19,23054.0,3905269
nor,1972,74.38,24110.0,3933725
nor,1973,74.55,25069.0,3960802
nor,1974,74.74,26030.0,3985741
nor,1975,74.85,27316.0,4008031
nor,1976,75.04,28862.0,4027475
nor,1977,75.29,30050.0,4044330
nor,1978,75.45,31065.0,4059183
nor,1979,75.55,32436.0,4072868
nor,1980,75.75,34026.0,4086076
nor,1981,75.92,34331.0,4098973
nor,1982,76.04,34371.0,4111657
nor,1983,76.13,35581.0,4124585
nor,1984,76.2,37680.0,4138268
nor,1985,76.15,39629.0,4153105
nor,1986,76.22,41027.0,4169322
nor,1987,76.25,41789.0,4186968
nor,1988,76.44,41660.0,4205966
nor,1989,76.68,41998.0,4226122
nor,1990,76.85,42830.0,4247285
nor,1991,77.12,43941.0,4269471
nor,1992,77.27,45250.0,4292683
nor,1993,77.4,46261.0,4316788
nor,1994,77.69,48324.0,4341615
nor,1995,77.93,50070.0,4366995
nor,1996,78.18,52322.0,4393209
nor,1997,78.32,54789.0,4420262
nor,1998,78.4,55893.0,4447486
nor,1999,78.5,56630.0,4474004
nor,2000,78.71,58067.0,4499367
nor,2001,78.91,58978.0,4523145
nor,2002,79.11,59504.0,4546019
nor,2003,79.46,59701.0,4570106
nor,2004,79.82,61698.0,4598214
nor,2005,80.11,62888.0,4632364
nor,2006,80.35,63878.0,4673070
nor,2007,80.52,65072.0,4719648
nor,2008,80.69,64513.0,4771409
nor,2009,80.86,62671.0,4827180
nor,2010,81.04,62268.0,4885878
nor,2011,81.23,62061.0,4947595
nor,2012,81.48,62935.0,5012007
nor,2013,81.73,62799.0,5077101
nor,2014,82.01,63287.0,5140311
nor,2015,82.07,63670.0,5199836
nor,2016,82.09,63811.0,5254694
nor,2017,82.24,64212.0,5305383
nor,2018,82.39,64846.0,5353363
npl,1800,32.8,654.0,3881000
npl,1801,32.8,654.0,3881000
npl,1802,32.8,654.0,3881000
npl,1803,32.8,654.0,3881000
npl,1804,32.8,654.0,3881000
npl,1805,32.8,654.0,3881000
npl,1806,32.8,654.0,3881000
npl,1807,32.8,654.0,3881000
npl,1808,32.8,655.0,3881000
npl,1809,32.8,655.0,3881000
npl,1810,32.8,655.0,3881000
npl,1811,32.8,655.0,3881707
npl,1812,32.8,655.0,3883124
npl,1813,32.8,655.0,3885253
npl,1814,32.8,655.0,3888097
npl,1815,32.8,655.0,3891659
npl,1816,32.8,655.0,3895941
npl,1817,32.8,655.0,3900947
npl,1818,32.8,656.0,3906679
npl,1819,32.8,656.0,3913140
npl,1820,32.8,656.0,3920333
npl,1821,32.8,656.0,3928260
npl,1822,32.8,656.0,3936924
npl,1823,32.8,656.0,3946329
npl,1824,32.8,656.0,3956476
npl,1825,32.8,656.0,3967370
npl,1826,32.8,656.0,3979012
npl,1827,32.8,656.0,3991405
npl,1828,32.8,656.0,4004553
npl,1829,32.8,657.0,4018458
npl,1830,32.8,657.0,4033123
npl,1831,32.8,657.0,4048551
npl,1832,32.8,657.0,4064038
npl,1833,32.8,657.0,4079585
npl,1834,32.8,657.0,4095191
npl,1835,32.8,657.0,4110857
npl,1836,32.8,657.0,4126582
npl,1837,32.8,657.0,4142368
npl,1838,32.8,657.0,4158214
npl,1839,32.8,658.0,4174121
npl,1840,32.8,658.0,4190089
npl,1841,32.8,658.0,4206119
npl,1842,32.8,658.0,4222212
npl,1843,32.8,658.0,4238368
npl,1844,32.8,658.0,4254587
npl,1845,32.8,658.0,4270870
npl,1846,32.8,658.0,4287216
npl,1847,32.8,658.0,4303627
npl,1848,32.8,658.0,4320101
npl,1849,32.8,658.0,4336641
npl,1850,32.8,659.0,4353245
npl,1851,32.8,659.0,4371767
npl,1852,32.8,659.0,4390368
npl,1853,32.8,659.0,4409049
npl,1854,32.8,659.0,4427810
npl,1855,32.8,659.0,4446651
npl,1856,32.8,659.0,4465574
npl,1857,32.8,659.0,4484577
npl,1858,32.8,659.0,4503662
npl,1859,32.8,659.0,4522829
npl,1860,32.8,660.0,4542079
npl,1861,32.8,660.0,4561675
npl,1862,32.8,660.0,4581621
npl,1863,32.8,660.0,4601920
npl,1864,32.8,660.0,4622573
npl,1865,32.8,660.0,4643585
npl,1866,32.8,660.0,4664958
npl,1867,32.8,660.0,4686696
npl,1868,32.8,660.0,4708802
npl,1869,32.8,660.0,4731279
npl,1870,32.8,660.0,4754129
npl,1871,32.85,665.0,4777357
npl,1872,32.9,670.0,4800966
npl,1873,32.95,675.0,4823332
npl,1874,33.0,680.0,4847796
npl,1875,33.05,685.0,4872680
npl,1876,33.1,690.0,4897986
npl,1877,33.15,695.0,4922802
npl,1878,33.21,700.0,4949219
npl,1879,33.26,705.0,4976106
npl,1880,33.31,710.0,5003139
npl,1881,33.36,715.0,5029982
npl,1882,33.41,721.0,5057306
npl,1883,33.46,726.0,5084777
npl,1884,33.51,731.0,5112098
npl,1885,33.56,736.0,5138539
npl,1886,33.61,742.0,5163792
npl,1887,33.66,747.0,5190873
npl,1888,33.71,753.0,5214348
npl,1889,33.76,758.0,5236370
npl,1890,33.81,764.0,5256925
npl,1891,33.86,769.0,5276003
npl,1892,33.91,775.0,5293591
npl,1893,33.97,780.0,5309677
